977729,0.434593561136243
695739,0.37057642451323
268319,0.323838095750912
149076,0.278686121427371
841889,0.347975866744742
790548,0.336651370084085
897888,0.402221801780606
429591,0.255276551872776
895158,0.354062388743005
383120,0.337237620394867
600325,0.266847916751939
936793,0.481033078901821
238828,0.334143896155049
331065,0.262471467387882
318673,0.468077545314176
525448,0.288375667847495
905157,0.33731240340354
173407,0.292897220773787
726340,0.356319139959537
473304,0.401841000820599
380554,0.269114453277308
154560,0.284412482701849
133565,0.281995321322497
682020,0.29167664960885
560296,0.257555133647247
624235,0.457876673920148
547694,0.478024953026059
205862,0.324998623741367
114255,0.246856887965351
760164,0.334178913185305
724353,0.379123369943851
133941,0.163409463186995
828217,0.236896516842174
426556,0.304070825852106
778773,0.261607626076949
257898,0.369383545165743
184323,0.430238619566403
201740,0.280243054050059
132246,0.190705660634235
485996,0.294302478100167
403924,0.249296429419881
405267,0.297725049251403
398529,0.331687027140393
418423,0.223576189057135
707779,0.166677978394056
145702,0.303742613404299
750524,0.304242066356714
157882,0.302805829521759
430761,0.225790787413639
850059,0.233386719017672
793522,0.16770536227846
152504,0.19315566494946
597534,0.332060442651521
603666,0.253354888811415
752708,0.31690650495818
110983,0.25520621100027
979614,0.3350154044975
358950,0.164718661140082
679701,0.342794334729038
864747,0.305919336903957
418990,0.433021133927638
855886,0.371650976634095
692230,0.254811572779346
266934,0.302869006499452
912471,0.387690642959687
719795,0.299614463634434
415578,0.198801001643801
386687,0.376508404930471
796046,0.25351271990732
301784,0.298604637203218
810721,0.385508380540343
202694,0.351746185101105
938645,0.230264645402894
795923,0.260768605278208
392051,0.372855732777371
244662,0.382440509366513
667455,0.291795089799944
952849,0.335154206390759
805636,0.364714713058554
940279,0.258690115317004
703805,0.396342736237549
289936,0.184470076673792
786029,0.294676406517942
252192,0.35451099920111
996349,0.386348824632486
779806,0.474809594683289
590481,0.294444689923675
719210,0.292900969384492
548658,0.321821652564092
179990,0.301265471555783
210894,0.340785049108506
959708,0.31690650495818
371304,0.252480625806954
249356,0.305351582286044
932283,0.298973069644438
414589,0.169042777285929
639619,0.372008888796351
451783,0.291712179695587
117072,0.317003016520378
296719,0.279681743574734
115417,0.227276695452069
249813,0.268813071992131
136805,0.287380680589864
363847,0.303935203938357
584017,0.30741926338552
458302,0.283429111623618
312103,0.190109291777867
878967,0.16409128559017
265425,0.26621822611158
292507,0.443318863418283
701364,0.337675615778091
684362,0.35942786439222
101986,0.280932890319205
984811,0.332397521927456
839696,0.328710116236469
224178,0.267052406818378
576503,0.195880059449289
546152,0.215163949913233
204150,0.200453997454589
132803,0.299294874771996
918855,0.299426478550431
170666,0.32360334968109
789103,0.295079161886068
636227,0.286217327555207
144357,0.260780459197177
979740,0.211192804229479
470415,0.294981085991092
549155,0.490853726173723
296923,0.278561948177476
887528,0.231602487065563
483748,0.382582076094543
308610,0.259858157451795
